C17459,1323,1159105,C17459,2213,5033786
C17461,4650,12698558,C17461,5070,173349990
C17464,8499,9720722,C17464,11697,14807212
C17465,23089,210467963,C17465,24906,723940707
C17467,9,4193,C17467,37,55783
C17468,4,16064,C17468,1,240
C17469,18244,44470312,C17469,18380,2127635156
C17472,4,9876,,,
C17475,1033,14589889,C17475,1075,29246615
C17476,7943,5767827,C17476,8022,517005532
C17477,3122,42882967,C17477,3302,47804759
C17481,4098,27376425,C17481,4112,387875001
C17483,11585,10878923,C17483,12197,187460686
C17485,141,505067,C17485,973,3959581
C17490,5088,250105876,C17490,5151,525796159
C17492,8177,18983435,C17492,8217,11217871
C17495,411,7721170,C17495,623,298492918
C17497,53,84688428,C17497,54,65170725
C17500,16119,69363856,C17500,17865,2625506216
C17501,121,6551899,C17501,117,296595968
C17505,70,5424885,C17505,112,252365331
C17508,4494,51774369,C17508,4677,57674994
C17512,6879,12743933,C17512,6882,27428925
C17515,554,326979,,,
C17520,127,103093,C17520,171,28781588
C17522,2084,25327027,C17522,4392,422539270
C17524,7,762636,C17524,5,110090
C17526,1818,6953509,C17526,2436,190810899
C17528,24,2349638,C17528,10,276736
C17532,334,10246722,C17532,395,426311554
C17536,18228,228484998,C17536,19719,987660896
C17540,2819,24140303,C17540,4151,684438694
C17544,751,4293840,C17544,894,32881741
C17546,3653,21321978,C17546,3858,234454764
C17548,11227,15299322,C17548,12183,24518405
C17552,85799,1266618249,C17552,96974,1252468197
C17553,2671,1727663,C17553,2686,2083118
C17554,201,7423570,C17554,213,15672805
C17558,10,112712,,,
C17564,4028,15188574,C17564,6480,412605787
C17566,7673,357306571,C17566,8422,547950703
C17568,10448,6847327,C17568,10528,316892362
C17572,8435,1738226,C17572,10583,2153292
C17573,8958,6757803,C17573,9045,371194191
C17574,2662,11324423,C17574,4265,301148619
,,,C17579,4,1664
C17581,104,438859,C17581,909,2503999
C17583,1674,15875625,C17583,1961,550762803
C17584,924,8913687,C17584,1337,278087228
C17586,17,27237312,,,
C17587,314,6042533,C17587,348,255409194
C17590,6792,17327095,C17590,12072,375041200
C17592,14,15607716,C17592,20445,31025501
C17595,3,2205520,,,
C17602,7949,135407068,,,
C17608,2096,11493114,C17608,2396,431281574
C17611,13447,143162813,C17611,15313,1178360003
C17614,4170,8521258,C17614,4420,12003936
C17618,1459,10405654,C17618,82117,472021328
C17619,19260,132698408,C17619,26644,3409991498
C17620,1385,16461688,C17620,1403,74479618
C17626,2434,15710904,C17626,7962,659297125
C17631,8453,5930415,C17631,8991,8400968
C17633,10916,127923974,C17633,12047,1759720082
C17636,61,40270415,C17636,54,1789400318
C17640,31202,389542641,C17640,32122,19911064553
C17644,18803,63107982,C17644,23202,1801273190
C17649,8326,80021333,C17649,8712,105435410
,,,C17651,7077,2930936
C17652,3254,17235249,C17652,3448,20288229
C17660,10428,10128577,C17660,10457,495541156
C17662,16,57326,,,
C17666,3027,11270182,C17666,3882,202297826
C17668,2,6536,C17668,3,2346
C17670,118,2411832,,,
C17673,13,32906200,C17673,14,1698988043
C17676,3955,569241744,C17676,4622,2857423039
C17678,708,9832975,C17678,1522,79070669
C17679,155,1013403,C17679,73,1091534
C17680,10965,50664732,C17680,14068,1134716644
C17682,23229,84444967,C17682,26670,1001552150
C17686,10158,35228781,C17686,10868,42713444
C17688,6,113762,,,
C17693,243435,127974022,C17693,6343,1334872
C17696,2072,8561738,C17696,2372,107249010
C17699,767,7859522,C17699,1047,306699524
C17701,245,6208434,C17701,287,278045460
C17703,507,1803069,,,
C17705,11855,52138884,C17705,12962,61339969
C17707,4063,43526540,C17707,4247,51512562
C17713,1538,19196700,C17713,2195,812137755
C17714,163,147787,C17714,190,242853
C17715,6050,4604625,C17715,6110,312691804
C17716,2683,146729790,C17716,2666,2564668361
C17718,1,3288,,,
C17720,3331,63974306,C17720,3536,70490118
,,,C17722,23,2588135
C17723,2629,11917430,C17723,4334,280786673
C17728,11862,126746470,C17728,11912,3040568671
C17730,11780,71894553,C17730,11827,1886636834
C17731,4843,22488368,C17731,4711,721377607
C17732,131,519881,C17732,136,50557132
C17733,3993,14091637,C17733,4044,462058267
C17735,32746,2675420026,C17735,23615,18917081093
C17736,4403,189903542,C17736,4468,684661335
C17738,7914,28094730,C17738,5538,651718605
C17742,7846,197855170,C17742,7855,29866644
C17743,1786,4082804,C17743,2426,2528744
C17744,3530,34720439,C17744,3769,439244967
C17746,125,9686229,,,
C17747,17331,40188017,C17747,44858,352292423
C17749,178,259257882,C17749,97,2626865
C17752,198,7888128,C17752,229,389882812
C17754,535,192388940,C17754,678,11316959049
C17755,2780,17258602,C17755,3782,363179851
C17759,784,7482572,C17759,1117,294915213
C17761,12520,39974134,,,
C17763,639,9243835,,,
C17766,1751,8899631,C17766,2481,179676743
C17768,140,1326980,,,
C17770,1805,8493530,C17770,2043,185819663
C17772,6144,1413313,C17772,6147,2493588
C17774,8071,617915,,,
C17778,35039,24302315,C17778,147775,1316841159
C17779,2534,12031450,C17779,3076,408573384
C17781,2917,30534153,C17781,2982,49560927
C17783,770,1006473,,,
C17786,4297,44687371,C17786,4532,49385159
C17788,1380,9908303,C17788,5300,322351520
C17789,4396,40944100,C17789,5060,61557664
C17792,12804,159230930,C17792,13096,165698838
C17794,2745,11858251,C17794,5080,287628829
C17796,841,56507,C17796,844,45526
C17800,3015,18856626,C17800,2921,14856154
C17804,21941,63078777,C17804,17878,28941067
C17808,259,26144446,C17808,268,1318962829
C17809,2,4285,,,
C17812,497,1478775,,,
C17813,27426,34332067,C17813,28257,913478603
C17815,1982,3694117,C17815,1951,13757262
C17816,11900,8511129,C17816,12051,3438859021
C17817,29,29484,,,
C17821,1892,199350153,C17821,1911,1872977821
C17823,5509,21323787,C17823,5565,149111698
C17824,2758,7256959,C17824,2918,15763135
C17825,633,37489666,,,
C17827,9101,50024654,C17827,8834,41418429
C17829,278,376226,,,
C17831,12573,334088807,C17831,13752,553031864
C17833,42,64599,C17833,51,24456
C17835,40679,115980394,C17835,44155,862423801
C17837,3530,12565691,C17837,3709,25955953
C17841,2188,33288142,C17841,2189,31336636
C17843,4957,258763399,C17843,4964,13266079
C17847,3260,16535264,C17847,3781,318165623
C17849,11279,295838155,C17849,11319,240661831
C17854,13944,15532513,C17854,19184,17850096
C17855,3252,12431624,C17855,3710,264819617
C17857,130,48068383,C17857,124,2425586151
C17859,2200,14545094,C17859,2346,476727437
C17862,18,22872246,C17862,18,775742
C17864,1314,11253504,C17864,2351,293229364
C17866,1471,10598456,,,
C17867,3127,9243944,C17867,3459,16670942
C17869,53,1180614,,,
C17870,7659,174976521,C17870,4997,145486174
C17872,2736,8039207,C17872,2926,27644578
C17874,3989,1497286,C17874,240,475321
C17875,4341,13575897,C17875,5931,187826224
C17877,1499,6453321,,,
C17879,22922,140999375,C17879,24235,148965438
C17881,328,420455,,,
C17883,6585,259780438,C17883,6864,1574310575
C17885,866,10644367,C17885,1281,513778224
C17887,6631,42492319,C17887,7056,1573409654
C17889,2725,70285567,C17889,6855,14919492
C17890,2424,9962348,C17890,2545,300512076
C17891,372,16080821,,,
C17895,1232,229974995,C17895,1277,278999470
C17897,2038,2260701,,,
C17899,5954,516980,,,
C17901,823,9036245,C17901,1987,308098947
C17905,5681,19318098,C17905,5928,629365078
C17907,7,472109,,,
C17909,3308,20371803,C17909,3997,2040760744
C17911,7034,5376001,,,
C17915,1193,8681487,C17915,2171,180093683
C17918,3171,25149488,C17918,3841,72565276
C17920,47,278784,C17920,66,188110
C17922,149,3393927,C17922,239,44244158
C17924,6045,195316575,C17924,13968,25869915518
C17925,131,393705,,,
C17926,50357,10998665,C17926,50512,25223226
C17929,2796,10829151,C17929,3873,198195816
C17931,19732,26661969,C17931,36399,975623252
C17933,181,248187,C17933,185,4727298
C17935,8573,10395940,C17935,10970,16124078
C17937,2824,12283708,C17937,4130,434470623
C17939,1322,11325861,C17939,1566,419940187
C17942,10319,1440170,C17942,31759,4722823
C17943,2,6245,,,
C17945,1960,14479943,C17945,2057,512950765
C17946,176,1355904,,,
C17948,5,1170215,C17948,8,123666
C17952,4248,30562638,C17952,5096,363852231
C17954,7,29187333,C17954,7,29130685
C17956,1982,189024918,C17956,2776,14396755634
C17957,385,6324909,C17957,401,8443384
C17964,1981,35313504,C17964,1987,111239330
C17965,1247,5128808,C17965,1281,967176071
C17968,16069,65161671,C17968,19240,658065647
C17969,3533,22197856,C17969,3983,253283033
C17971,19031,295054954,C17971,19102,2279544208
C17974,5261,47612526,C17974,6382,949520388
C17975,3530,28760581,C17975,3565,1396334411
C17976,545,2106802,C17976,1281,3713880
C17978,4466,25461470,C17978,4644,762535639
C17979,4589,1898358,,,
C17982,3863,18597055,C17982,3958,495795338
C17986,1677,3879967,C17986,1776,9604235
C17991,3089,61833638,C17991,4147,1983462298
C17993,994,167234652,C17993,2,288
C17994,3947,46883797,C17994,4226,53638426
C17996,6149,1361401,C17996,14802,3396366
C18002,27642,149699404,C18002,34339,2195570920
C18004,3124,40331700,C18004,3404,48168932
C18005,475,1583618,C18005,1351,7568683
C18007,11590,72583539,C18007,11649,2130086395
C18009,61,48495,,,
C18010,3570,19503028,C18010,5240,382418921
C18012,7006,35436276,C18012,7053,3229809637
C18013,134,751474,,,
C18016,16,25550328,,,
C18022,2458,38698056,C18022,2508,955127229
C18024,296,883842,C18024,354,5225513
C18025,9,40070,C18025,8,185340
C18028,2445,15758530,C18028,15,1067716
C18030,173,1027913,C18030,966,1424527
C18032,10214,8201939,C18032,11885,12786491
C18033,4298,37681518,C18033,4298,46044665
C18035,3706,15439868,C18035,3669,231353730
C18037,65,4233049,C18037,167,245336751
C18041,2237,296310945,C18041,2242,3432677634
C18042,528,9212388,,,
C18043,8310,6798595,C18043,10333,12908723
C18044,11329,8156384,C18044,11387,63837046
C18046,6574,9346931,,,
C18048,4860,10952098,C18048,3817,223285108
C18050,13553,43888986,,,
C18054,3002,9620826,C18054,3187,95336578
C18055,164,1335151,,,
C18057,21540,8297182494,C18057,31230,925317512
C18059,4904,14634787,C18059,5118,263588604
C18061,5928,44032538,C18061,5980,2126495967
C18062,18645,163570695,,,
C18063,1156,684850,,,
C18067,173,8330025,C18067,180,412126909
C18068,2784,117843356,C18068,2963,15282721
C18069,5538,125067248,C18069,5974,131462984
C18071,697,3199356,C18071,752,101669828
C18072,1752,12056594,C18072,2217,367146817
C18074,3286,14142553,C18074,3726,234143751
C18077,10300,14291824,C18077,11675,172386070
C18079,11677,7453667,C18079,11746,499306277
C18080,8132,31313752,C18080,10616,35172684
C18082,1141,11276844,C18082,2870,13834422
C18087,2463,2581994,,,
C18090,1996,13458789,C18090,2037,1413846007
C18091,1254,3851592,C18091,1369,22464898
C18092,737,553280162,C18092,382,9603367
C18096,1,46,C18096,1,48
C18097,1440,5720937,C18097,1589,10965496
C18099,4864,49676176,C18099,4910,681545735
C18101,891,5208355,C18101,1857,375173942
C18102,335,6418200,C18102,660,288979414
C18104,784,15254339,C18104,878,505989710
C18111,4913,12490616,C18111,5420,406267713
C18113,3302,11052608,C18113,3630,18614785
C18116,243,270632532,C18116,1104,633821152
C18117,16603,6615152274,C18117,16616,24774091384
C18121,1619,1392522960,C18121,1252,43092181
C18123,8105,4389853,C18123,10700,12846945
C18125,1534,83203444,,,
C18128,1382,4286502,C18128,1646,45777906
C18130,6327,115969984,C18130,6500,803343247
C18131,3642,63663262,C18131,3650,52301753
C18132,182,10081919,C18132,195,365872250
C18135,2337,3666780,C18135,2618,25546938
C18137,4551,59598863,C18137,4553,128204885
C18139,584,11282495,,,
C18141,1642,100218712,C18141,1632,4450026804
C18142,60,2328568,,,
C18144,311,318005,C18144,325,145565
C18146,721,5541971,C18146,858,157906704
C18147,544,95136519,C18147,585,1594858986
C18150,315,356952139,C18150,351,7871701714
C18151,584,1034934144,C18151,613,23844484938
C18152,3464,40154755,C18152,3783,43840860
,,,C18154,25,2872
C18155,3542,14174385,C18155,4269,286094463
C18157,2842,36649245,C18157,3153,40320567
C18159,2569,32240589,C18159,2882,37922159
C18161,15215,39001939,C18161,15765,45176057
C18163,33179,207782802,C18163,34820,1899532540
C18165,18226,74997585,C18165,18194,288453151
C18167,453,537673,C18167,474,671923
C18169,2055,15643938,C18169,1969,64195960
C18170,1569,13637239,C18170,1711,859610910
C18172,85,969643,,,
C18174,28987,72571117,C18174,30887,499498978
C18176,17,137765,,,
C18179,23301,66660572,C18179,26226,758268237
C18180,3228,6448535,,,
C18182,573,48891351,,,
C18184,43889,4161900870,C18184,43245,132179511
C18185,52,340010,,,
C18186,2744,21682388,C18186,3331,180489461
C18189,11928,54492485,C18189,11971,1425729061
C18190,30,440104,C18190,31,742773
C18191,23161,53297004,C18191,25000,581360754
C18197,6,30339,C18197,6,85079
C18199,106,4946262,C18199,138,243384746
C18202,182,710884,C18202,348,16841371
C18204,2783,51545436,C18204,2846,938614293
C18206,1009,674595,C18206,1142,1079744096
C18207,1856,1191664,C18207,2141,490812
C18209,2939,10911894,C18209,3183,99028079
C18211,710,9110851,C18211,1586,411171180
C18215,569,4066835,C18215,548,98617983
C18218,6253,4759790,C18218,6302,83595286
C18222,13389,10137850,C18222,12166,768721587
C18224,1053,5546506,C18224,1109,126838081
C18225,2578,11415690,C18225,4231,198737152
C18228,2254,36730138,C18228,2387,214077658
C18229,955,11758222,C18229,1789,490441927
C18234,7611,51968872,C18234,8198,1415485772
C18239,1697,11351235,C18239,2080,23384947
C18240,2148,31772496,C18240,2517,39832822
C18242,1161,6892174,C18242,1888,254671774
C18244,2533,18663871,C18244,3434,417179853
C18246,5207,20397087,C18246,5550,346011663
C18250,5920,13621996,C18250,6524,52809150
C18251,5687,28235794,C18251,6004,700924359
C18252,3,13421,,,
C18254,5314,29004667,C18254,5222,569172956
C18255,20956,15442358,C18255,21023,198256585
C18261,8350,8689410,C18261,8510,7396625
C18263,8352,8682450,C18263,8540,7396078
C18265,5,2654,C18265,5,2938
C18266,3946,12024258950,C18266,3873,272214932352
C18270,934,3596342,,,
C18273,26753,6300681,,,
C18275,4229,16805972,C18275,4482,576189843
C18279,139,4617355,C18279,142,16011265
C18281,13477,83960901,C18281,5743,93576346
C18282,4235,26231290,C18282,4401,1088029237
C18283,6953,171655555,C18283,6982,1891319678
C18285,2334,15038604,C18285,3230,518659870
C18288,4643,34357508,C18288,4882,1067261979
C18289,1081,8833160,C18289,2113,261343394
C18292,271,1410816,,,
C18294,4287,60890157,,,
C18296,2650,15490931,C18296,3875,411022504
C18298,5261,17699681,C18298,5940,45619086
C18300,867,935097,,,
C18302,2747,14328587,C18302,3072,517235540
C18304,2742,6923909,C18304,3067,39536746
C18306,2,2258,,,
C18309,3272,4956473,C18309,3490,22887709
C18310,13234,22616790,C18310,15697,529295608
C18312,2083,7145840,C18312,2164,81489657
C18313,19,74761,,,
C18315,12,48369,,,
C18318,110,2248467,,,
C18320,309,215859,,,
C18322,2030,2466166,,,
C18323,2117,13989922,C18323,3072,715584261
C18325,3642,8181707,C18325,3980,133150462
C18326,244,7184147,,,
C18328,2566,15822591,C18328,11047,531651485
C18330,1590,13466237,C18330,2776,406439269
C18332,818,97895,,,
C18334,1140,39961308,C18334,1160,119754382
C18336,1161,15669017,C18336,1788,61097855
C18337,2155,27973876,C18337,2877,18003470
C18339,321,160453208,,,
C18341,4912,1404819642,C18341,4961,2613745758
C18343,82,13038986,,,
C18345,11818,9749929,C18345,11903,506778855
C18346,2306,13324536,C18346,3889,417364709
C18348,183,1441687,C18348,987,4413265
C18349,11677,28244789,,,
C18351,3084,423752788,C18351,3106,15856005274
C18353,10237,21983427,C18353,10976,64826502
C18355,720,31586439,,,
C18357,2895,50578216,C18357,2913,1785101982
C18359,21911,742807461,C18359,24017,34756737363
C18361,1709,33437786,,,
C18363,2288,183307,,,
C18365,1678,145055,,,
C18367,44,85678,,,
C18369,7401,76422316,,,
C18371,1521,148176,,,
C18373,1979,118533,,,
C18375,18,20275,,,
C18377,52,82139,,,
C18379,88,766263,,,
C18381,2457,11319947,C18381,2773,358271442
C18383,250,6042856,C18383,238,307615494
C18384,2995,10113033,C18384,5,360
C18386,9115,859549,,,
C18390,2134,9801285,C18390,2922,443620556
C18393,205,1240023,,,
C18395,3850,9607235,,,
C18397,29386,13271938,C18397,29470,297782664
C18398,10161,250636045,C18398,4,782
C18401,1722,13806779,C18401,3560,418186152
C18403,36,27958,,,
C18405,153,28179643,C18405,177,34098238
C18407,4631,15478715,C18407,4651,38890294
C18409,1175,4220161,,,
C18411,131,557671,,,
C18412,450,64315711,,,
C18414,7262,34925096,,,
C18416,1361,76188,,,
C18418,12954,33758984,C18418,12954,43268202
C18420,7408,15276252,C18420,7482,977680304
C18421,13466,240342491,C18421,13409,225370754
C18423,1371,146805929,C18423,2143,69537846
C18425,121,7275361,C18425,140,13744542
C18428,119,301366,C18428,149,180282
C18430,13,57068,,,
C18432,7554,19128746,C18432,9016,23150189
C18434,1501,8464408727,,,
C18436,8407,12831708,C18436,9058,20347107
C18438,5983,420264,,,
C18440,2007,39674089,,,
C18442,8,34322,,,
C18444,3082,119731046,,,
C18446,554,7073589,C18446,2286,303070762
C18450,46,6624,,,
C18453,2020,1145137,C18453,3,920
C18454,1193,52117258,,,
C18456,9169,362034745,C18456,11105,48908104
C18458,2468,14414043,C18458,4143,462702747
C18460,1536,9757717,C18460,2111,312956611
C18462,1705,4502822,C18462,2469,7626299
C18464,2983,5243054,,,
C18466,11072,16660542,,,
C18468,507,2175185,C18468,5,1872
C18469,14,25595,C18469,14,10653
C18471,1831,316939652,C18471,1885,278939539
C18473,1313,205799,,,
C18475,1434,4122540,C18475,2159,18177698
C18477,922,19765865,C18477,1026,839806435
C18479,82,136326,,,
C18481,2241,194447,,,
C18483,2684,17786136,C18483,3295,547332257
C18487,26,88764,,,
C18489,5600,17619052,C18489,6269,67572527
C18491,1809,17398974,C18491,3193,388672066
C18493,1483,168029,,,
C18495,51306,19055245,,,
C18497,780,7453300,,,
C18498,8128,196161480,,,
C18500,56,999947,,,
C18502,7101,158033124,,,
C18504,1372,1027271,,,
C18506,113,236110,,,
C18508,2218,13029867,C18508,6945,442085906
C18510,2099,19757101,C18510,2738,30935620
C18512,1103,1153793,,,
C18514,2581,10178912,,,
C18516,7229,36137383,C18516,8100,441001923
C18518,1284,41362936,,,
C18520,6476,165431037,C18520,7126,1183089403
C18522,963,6303164,,,
C18526,84,201328,,,
C18528,1938,27705477,C18528,2350,899267604
C18529,7147,20427999,,,
C18533,1054,206479,,,
C18537,2478,510942643,,,
C18539,69,74360,,,
C18540,2695,383475,,,
C18542,6937,68261062,,,
C18546,2005,190649,,,
C18548,132,196582,,,
C18550,1348,227861,C18550,1349,166814
C18551,472,7189442,,,
C18554,72,88611,,,
C18558,832,33130216,,,
C18560,1121,22167386,C18560,3030,1318554222
C18562,1294,931301,,,
C18566,4082,13129256,C18566,4606,25083233
C18568,1943,17210990,,,
C18570,8163,470486076,C18570,8017,1081795659
C18572,781,10820189,C18572,1160,441736438
C18574,2905,25595457,C18574,3765,500420007
C18576,3322,178907682,C18576,3330,5779887778
C18578,1497,11364037,C18578,3847,433575160
C18580,13315,20865606,,,
C18584,839,2262566,,,
C18586,196,710707,,,
C18588,1702,12335080,C18588,7881,656028655
C18590,6806,16173634,C18590,6852,1213852030
C18591,16841,84930948,,,
C18593,4879,1299487616,,,
C18595,263,6808148,C18595,348,283921160
C18596,2720,4685187,C18596,3312,26238910
C18597,8619,511410245,,,
C18599,488,609705,,,
C18601,985,4836360,,,
C18603,2835,853671,,,
C18605,114,441852,,,
C18607,189,658290,,,
C18608,2193,11553657,C18608,2760,412840104
C18610,950,20657872,,,
C18613,374,4617136,,,
C18615,2445,34360510,,,
C18617,1938,19003347,C18617,1941,135906538
C18619,551,79525,,,
C18621,11284,16752376,C18621,13345,430624565
C18623,105,170404,,,
C18624,565,46564254,C18624,543,89887536
C18626,347,311174,C18626,365,292290
C18628,8,58536,,,
C18632,2978,6254075,,,
C18634,2338,1471823,,,
C18637,1678,354254022,,,
C18639,72,3109262,,,
C18640,124,1847588,,,
C18642,6156,110799931,,,
C18644,2593,11559670,C18644,2775,410820650
C18648,2751,17916453,C18648,3406,461257933
C18650,3105,3909252,,,
C18652,7,43964,C18652,6,390542
C18654,6701,34989667,C18654,11437,50335942
C18656,12376,17724756,C18656,13532,419683282
C18658,590,9215326,,,
C18660,3764,15550173,C18660,4037,161294388
C18662,61,385318,C18662,56,2568081
C18664,730,9046125,C18664,1146,8555934
C18666,17583,25750540,,,
C18668,473,945097,,,
C18670,2547,14728093,C18670,3088,476647942
C18672,2139,159237,,,
C18674,1078,2436541,C18674,1791,5485309
C18676,277,1496362,,,
C18678,11140,304868873,,,
C18680,2240,11333587,C18680,4310,417839236
C18682,1897,3739086,C18682,2351,5151225
C18684,9762,20899748,C18684,12037,28444393
C18686,892,10468788,C18686,3756,491388869
C18688,871,1893918,,,
C18690,795,2559197,,,
C18692,1986,15057304,C18692,3224,526695961
C18694,817,3297099,,,
C18696,2132,14996110,C18696,2174,492645121
C18698,10732,15856685,C18698,13103,17328124
C18700,26309,211220775,C18700,29062,1420562673
C18702,881,75834253,C18702,953,88140639
C18704,123,212102,C18704,124,1313436
C18706,4480,26275780,C18706,5969,595670157
C18708,62,144739,,,
C18710,471,80525283,C18710,477,1647821526
C18712,7566,28623529,C18712,7628,1428408556
C18713,3285,22607082,C18713,3653,587556116
C18715,5682,25132658,C18715,5944,1094994879
C18716,353,43769005,C18716,311,4759603
C18718,5640,33993784,,,
C18720,705,2335383,C18720,715,46420285
C18722,86,263938,,,
C18725,1285,15605326,C18725,1915,23170046
C18727,3107,1092751,,,
C18729,48,178501,,,
C18731,7389,40866747,C18731,1264,173703615
C18733,2074,1172403,,,
C18737,144,2783368,,,
C18739,5035,30827497,C18739,6561,336844353
C18741,6293,1442333,C18741,9029,5345121
C18743,9040,474509,,,
C18745,12,36963,,,
C18747,334,3598902,,,
C18749,2905,101738751,C18749,2913,78528260
C18751,3502,180451,,,
C18754,4348,261920346,,,
C18756,1018,11182263,C18756,2071,396647304
C18759,1979,12915840,C18759,2595,411914813
C18761,6976,859358464,C18761,7035,121537666
C18763,1451,9513166,C18763,2686,340901085
C18765,6182,40255173,,,
C18767,6888,390105,,,
C18769,3463,229709274,,,
C18771,14470,18937798,C18771,14466,106633533
C18773,5337,75547708,C18773,6082,115396668
C18775,2420,172475122,C18775,2752,945376067
C18777,2120,13733318,C18777,8880,420721073
C18779,4433,5035507273,,,
C18781,241,3323356,,,
C18783,1773,299772869,,,
C18785,2215,8267684,C18785,3108,6803621
C18787,60,6731511,,,
C18789,653,572789268,,,
C18791,10099,15154543,,,
C18793,6250,300987465,C18793,6261,524360768
C18795,2451,13670696,,,
C18796,18517,28761430,,,
C18798,1961,132883,,,
C18800,4233,826297013,C18800,4924,433625447
C18802,3952,25651759,C18802,3963,12019275
C18804,1087,13815877,C18804,2116,365383158
C18806,2305,54683847,C18806,2318,12881802
C18809,1947,770149,,,
C18810,4456,22986271,C18810,6485,463632681
C18812,2031,13330171,C18812,2984,479779125
C18813,1912,7161969,C18813,1931,11768984
C18815,2731,35277399,,,
C18819,3636,390610879,,,
C18821,8,34613,,,
C18823,73,265669,,,
C18825,2527,28696303,C18825,2570,174569778
C18827,16,151609,,,
C18829,3059,22940049,C18829,3967,581265770
C18831,1416,125214172,,,
C18833,783,28052720,,,
C18835,3980,147378232,,,
C18837,10597,178796557,,,
C18839,16,42085,C18839,21,20796
C18842,131,2033200,C18842,148,19673036
C18844,6710,2627248352,C18844,6800,59977510546
C18846,5397,6547261,,,
C18848,2658,13403755,C18848,11576,433124785
C18850,784,14457733,,,
C18852,2162,5084853,C18852,2813,7639343
C18854,8613,171224765,C18854,9254,3252449819
C18856,1478,20774860,,,
C18857,10328,371398034,,,
C18859,3869,16954068,C18859,4075,434359096
C18861,3452,17200042,C18861,3794,408659488
C18863,13,18097,,,
C18865,4020,24809029,C18865,4863,615641292
C18867,2630,13384838,C18867,2829,460817900
C18869,218,2288183,,,
C18871,18757,325552827,C18871,18747,65340287
C18872,7204,95125254,C18872,7336,97942005
C18874,3695,13938901,C18874,4052,430355105
C18879,7056,18292149,,,
C18880,3215,10129056,,,
C18882,1240,33306061,,,
C18884,1102,3216995,C18884,1738,6440214
C18886,6142,343604160,C18886,6148,2150270579
C18888,144,307137,C18888,146,475945
C18890,2173,975847,,,
C18893,2812,17838060,C18893,4450,461053702
C18894,12356,45614340,C18894,12354,69035250
C18898,674,6061516,,,
C18900,7617,411280780,C18900,8265,432005206
C18902,97,698562,,,
C18904,2226,14598933,C18904,5461,371422990
C18906,21,63453,C18906,30,29215
C18908,5,23555,,,
C18910,700,5735979,C18910,717,6477838
C18912,3057,155923,,,
C18916,61,59636,,,
C18921,2931,15844357,C18921,6697,471241367
C18923,29,12926,,,
C18925,3924,305643323,C18925,4381,1001683661
C18927,4468,40801963,,,
C18929,13776,80460029,,,
C18931,2856,12691911,C18931,2974,311506823
C18935,3244,20371295,C18935,3746,550478709
C18937,2049,13752393,C18937,2513,444989067
C18939,2441,224289,,,
C18941,4517,2274211,C18941,4558,1481741
C18944,79,5056,C18944,91,6444
C18945,1104,68290004,C18945,1174,158484821
C18947,2737,182526,,,
C18949,4141,251083948,,,
C18951,2211,12759429,C18951,2271,35027184
C18953,11361,69615640,,,
C18957,11093,4534496907,C18957,11274,165208974394
C18959,1832,622811,,,
C18961,1822,5732559,,,
C18963,946,13134025,C18963,17372,522063649
C18965,1461,18661088,C18965,1983,435001181
C18967,3040,15586719,C18967,5527,530789320
C18969,2024,14173450,C18969,3070,457710372
C18971,4827,91530451,C18971,5514,76696537
C18973,5914,20385909,C18973,6630,473663443
C18975,747,6515766,C18975,1466,224939599
C18977,5387,16500187,C18977,7593,422743764
C18979,5125,36713392,C18979,5693,28691827
C18981,6565,50321416,C18981,6649,1644608503
C18982,4565,1648379345,,,
C18984,8008,593982632,,,
C18986,8435,13284593,C18986,10877,23761656
C18988,715,15641974,C18988,745,15496845
C18990,2836,38098707,,,
C18992,7776,4487267752,C18992,10662,111050928
C18994,11807,157264366,,,
C18996,6128,130099652,,,
C18998,157,1060474,,,
C19000,1698,14959695,C19000,3543,506316313
C19002,45,87211,,,
C19006,4984,23622244,C19006,5674,36612522
C19008,4284,18123210,C19008,4295,55183574
C19010,18,22879,,,
C19012,4,8372,,,
C19014,1876,23372536,C19014,2109,778833833
C19016,2464,14035384,C19016,2925,512510092
C19018,36,101545,,,
C19019,4230,27665257,C19019,4232,15723102
C19021,9221,21503771,C19021,10947,24608250
C19023,2030,118112616,,,
C19025,2091,13128970,C19025,3312,424979591
C19027,1525,10872569,C19027,2032,310628464
C19029,1586,10520192,C19029,2412,410166606
C19031,2087,12810935,C19031,26707,674019095
C19033,6186,272098041,C19033,6208,777377514
C19035,6358,20695781,C19035,6370,44942325
C19037,4164,63735893,,,
C19038,17105,18215129,C19038,17129,831432871
C19040,71,101281,,,
C19042,6805,568152353,,,
C19044,249,349212,,,
C19045,5593,648459,,,
C19047,2314,149661135,,,
C19049,2525,13981397,C19049,2555,16691039
C19050,2343,5012472,C19050,3019,8242716
C19054,5696,1353036117,C19054,5687,633224864
C19055,742,9757012,C19055,1322,319755298
C19057,12653,7721426,C19057,14767,153872018
C19059,619,250597,,,
C19061,1898,16085689,C19061,1920,18217815
C19063,6986,80387951,,,
C19065,2349,26426475,C19065,2997,259645690
C19068,43,178457,C19068,61,105139
C19070,158,379658,C19070,161,39425978
C19071,2294,19981389,C19071,4561,405807939
C19073,12686,30071823,C19073,14301,511529526
C19078,97688,18139068,,,
C19080,649,84447684,,,
C19081,1697,3872395,C19081,1734,9054863
C19083,10758,361455200,C19083,12893,12242464018
